patterns/pattern.dna.50MB.1024.4/pattern.dna.50MB.1024.4-001.bin,dna.50MB,1024,4,so3,178055,12,0.2563
patterns/pattern.dna.50MB.1024.4/pattern.dna.50MB.1024.4-001.bin,dna.50MB,1024,4,hor2,128385,12,0.1885
patterns/pattern.dna.50MB.1024.4/pattern.dna.50MB.1024.4-001.bin,dna.50MB,1024,4,bndm,270728,12,0.3315
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-008.bin,dna.50MB,1024,8,strutil,201134,1,0.2722
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-008.bin,dna.50MB,1024,8,rk,364407,1,0.4279
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-008.bin,dna.50MB,1024,8,kmp,352367,1,0.4159
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-008.bin,dna.50MB,1024,8,naive2,489551,1,0.5725
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-008.bin,dna.50MB,1024,8,so3,178689,1,0.2712
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-008.bin,dna.50MB,1024,8,hor2,101183,1,0.1538
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-008.bin,dna.50MB,1024,8,bndm,155290,1,0.2380
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-001.bin,dna.50MB,1024,8,strutil,201134,1,0.2471
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-001.bin,dna.50MB,1024,8,rk,364407,1,0.4311
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-001.bin,dna.50MB,1024,8,kmp,400823,1,0.4788
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-001.bin,dna.50MB,1024,8,naive2,510071,1,0.6458
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-001.bin,dna.50MB,1024,8,so3,178689,1,0.2426
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-001.bin,dna.50MB,1024,8,hor2,108293,1,0.1609
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-001.bin,dna.50MB,1024,8,bndm,175378,1,0.2304
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-009.bin,dna.50MB,1024,8,strutil,201134,1,0.2548
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-009.bin,dna.50MB,1024,8,rk,364407,1,0.4330
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-009.bin,dna.50MB,1024,8,kmp,437141,1,0.5003
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-009.bin,dna.50MB,1024,8,naive2,543821,1,0.6601
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-009.bin,dna.50MB,1024,8,so3,178689,1,0.2694
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-009.bin,dna.50MB,1024,8,hor2,102909,1,0.1766
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-009.bin,dna.50MB,1024,8,bndm,155290,1,0.2050
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-000.bin,dna.50MB,1024,8,strutil,201134,1,0.2469
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-000.bin,dna.50MB,1024,8,rk,364407,1,0.4671
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-000.bin,dna.50MB,1024,8,kmp,347492,1,0.4590
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-000.bin,dna.50MB,1024,8,naive2,486581,1,0.5402
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-000.bin,dna.50MB,1024,8,so3,178689,1,0.2523
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-000.bin,dna.50MB,1024,8,hor2,117469,1,0.1862
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-000.bin,dna.50MB,1024,8,bndm,168441,1,0.2251
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-005.bin,dna.50MB,1024,8,strutil,201134,1,0.2528
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-005.bin,dna.50MB,1024,8,rk,364407,1,0.4292
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-005.bin,dna.50MB,1024,8,kmp,393089,1,0.4653
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-005.bin,dna.50MB,1024,8,naive2,509261,1,0.5853
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-005.bin,dna.50MB,1024,8,so3,178689,1,0.2557
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-005.bin,dna.50MB,1024,8,hor2,106929,1,0.1988
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-005.bin,dna.50MB,1024,8,bndm,175378,1,0.3071
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-003.bin,dna.50MB,1024,8,strutil,201134,1,0.2761
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-003.bin,dna.50MB,1024,8,rk,364407,1,0.4283
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-003.bin,dna.50MB,1024,8,kmp,362838,1,0.4271
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-003.bin,dna.50MB,1024,8,naive2,490901,1,0.5567
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-003.bin,dna.50MB,1024,8,so3,178689,1,0.2506
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-003.bin,dna.50MB,1024,8,hor2,125455,1,0.1892
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-003.bin,dna.50MB,1024,8,bndm,171396,1,0.2226
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-007.bin,dna.50MB,1024,8,strutil,201134,1,0.2525
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-007.bin,dna.50MB,1024,8,rk,364407,1,0.4401
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-007.bin,dna.50MB,1024,8,kmp,364293,1,0.4412
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-007.bin,dna.50MB,1024,8,naive2,492926,1,0.5627
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-007.bin,dna.50MB,1024,8,so3,178689,1,0.2466
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-007.bin,dna.50MB,1024,8,hor2,95257,1,0.1497
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-007.bin,dna.50MB,1024,8,bndm,133452,1,0.1964
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-002.bin,dna.50MB,1024,8,strutil,201134,1,0.2801
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-002.bin,dna.50MB,1024,8,rk,364407,1,0.4594
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-002.bin,dna.50MB,1024,8,kmp,403103,1,0.4987
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-002.bin,dna.50MB,1024,8,naive2,512096,1,0.6107
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-002.bin,dna.50MB,1024,8,so3,178689,1,0.2517
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-002.bin,dna.50MB,1024,8,hor2,111379,1,0.1705
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-002.bin,dna.50MB,1024,8,bndm,171155,1,0.2259
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-004.bin,dna.50MB,1024,8,strutil,201134,1,0.2522
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-004.bin,dna.50MB,1024,8,rk,364407,1,0.4561
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-004.bin,dna.50MB,1024,8,kmp,436564,1,0.5214
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-004.bin,dna.50MB,1024,8,naive2,540446,1,0.6073
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-004.bin,dna.50MB,1024,8,so3,178689,1,0.2516
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-004.bin,dna.50MB,1024,8,hor2,112467,1,0.1694
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-004.bin,dna.50MB,1024,8,bndm,173869,1,0.2396
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-006.bin,dna.50MB,1024,8,strutil,201134,1,0.2523
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-006.bin,dna.50MB,1024,8,rk,364407,1,0.4421
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-006.bin,dna.50MB,1024,8,kmp,452066,1,0.5527
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-006.bin,dna.50MB,1024,8,naive2,521546,1,0.6089
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-006.bin,dna.50MB,1024,8,so3,178689,1,0.2603
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-006.bin,dna.50MB,1024,8,hor2,118379,1,0.1764
patterns/pattern.dna.50MB.1024.8/pattern.dna.50MB.1024.8-006.bin,dna.50MB,1024,8,bndm,173146,1,0.2462
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-004.bin,dna.50MB,1024,12,strutil,200566,1,0.2526
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-004.bin,dna.50MB,1024,12,rk,365327,1,0.4378
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-004.bin,dna.50MB,1024,12,kmp,379898,1,0.4607
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-004.bin,dna.50MB,1024,12,naive2,501880,1,0.5633
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-004.bin,dna.50MB,1024,12,so3,179477,1,0.2441
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-004.bin,dna.50MB,1024,12,hor2,103591,1,0.1568
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-004.bin,dna.50MB,1024,12,bndm,133962,1,0.1906
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-002.bin,dna.50MB,1024,12,strutil,200566,1,0.3063
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-002.bin,dna.50MB,1024,12,rk,365327,1,0.4373
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-002.bin,dna.50MB,1024,12,kmp,366814,1,0.4492
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-002.bin,dna.50MB,1024,12,naive2,492565,1,0.5921
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-002.bin,dna.50MB,1024,12,so3,179477,1,0.2995
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-002.bin,dna.50MB,1024,12,hor2,129095,1,0.2185
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-002.bin,dna.50MB,1024,12,bndm,153861,1,0.2122
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-009.bin,dna.50MB,1024,12,strutil,200566,1,0.2664
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-009.bin,dna.50MB,1024,12,rk,365327,1,0.5003
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-009.bin,dna.50MB,1024,12,kmp,398980,1,0.5120
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-009.bin,dna.50MB,1024,12,naive2,505390,1,0.6761
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-009.bin,dna.50MB,1024,12,so3,179477,1,0.3427
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-009.bin,dna.50MB,1024,12,hor2,103283,1,0.2449
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-009.bin,dna.50MB,1024,12,bndm,142827,1,0.2199
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-008.bin,dna.50MB,1024,12,strutil,200566,1,0.2760
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-008.bin,dna.50MB,1024,12,rk,365327,1,0.4584
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-008.bin,dna.50MB,1024,12,kmp,378770,1,0.4698
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-008.bin,dna.50MB,1024,12,naive2,506740,1,0.6140
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-008.bin,dna.50MB,1024,12,so3,179477,1,0.2699
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-008.bin,dna.50MB,1024,12,hor2,115683,1,0.1827
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-008.bin,dna.50MB,1024,12,bndm,137158,1,0.2668
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-006.bin,dna.50MB,1024,12,strutil,200566,1,0.3249
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-006.bin,dna.50MB,1024,12,rk,365327,1,0.4558
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-006.bin,dna.50MB,1024,12,kmp,465391,1,0.6261
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-006.bin,dna.50MB,1024,12,naive2,529825,1,0.6196
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-006.bin,dna.50MB,1024,12,so3,179477,1,0.2690
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-006.bin,dna.50MB,1024,12,hor2,113765,1,0.1921
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-006.bin,dna.50MB,1024,12,bndm,136194,1,0.2120
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-001.bin,dna.50MB,1024,12,strutil,200566,1,0.2692
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-001.bin,dna.50MB,1024,12,rk,365327,1,0.4783
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-001.bin,dna.50MB,1024,12,kmp,360528,1,0.5317
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-001.bin,dna.50MB,1024,12,naive2,486760,1,0.5640
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-001.bin,dna.50MB,1024,12,so3,179477,1,0.2543
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-001.bin,dna.50MB,1024,12,hor2,119353,1,0.2013
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-001.bin,dna.50MB,1024,12,bndm,143068,1,0.2397
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-005.bin,dna.50MB,1024,12,strutil,200566,1,0.2667
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-005.bin,dna.50MB,1024,12,rk,365327,1,0.4402
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-005.bin,dna.50MB,1024,12,kmp,361809,1,0.4452
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-005.bin,dna.50MB,1024,12,naive2,487840,1,0.5869
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-005.bin,dna.50MB,1024,12,so3,179477,1,0.2884
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-005.bin,dna.50MB,1024,12,hor2,110059,1,0.1742
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-005.bin,dna.50MB,1024,12,bndm,144032,1,0.2391
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-007.bin,dna.50MB,1024,12,strutil,200566,1,0.2647
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-007.bin,dna.50MB,1024,12,rk,365327,1,0.4436
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-007.bin,dna.50MB,1024,12,kmp,378044,1,0.4712
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-007.bin,dna.50MB,1024,12,naive2,504580,1,0.5929
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-007.bin,dna.50MB,1024,12,so3,179477,1,0.2744
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-007.bin,dna.50MB,1024,12,hor2,117829,1,0.2668
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-007.bin,dna.50MB,1024,12,bndm,150424,1,0.2293
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-000.bin,dna.50MB,1024,12,strutil,200566,1,0.2698
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-000.bin,dna.50MB,1024,12,rk,365327,1,0.4664
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-000.bin,dna.50MB,1024,12,kmp,404070,1,0.4821
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-000.bin,dna.50MB,1024,12,naive2,510925,1,0.6284
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-000.bin,dna.50MB,1024,12,so3,179477,1,0.2610
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-000.bin,dna.50MB,1024,12,hor2,108157,1,0.1794
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-000.bin,dna.50MB,1024,12,bndm,143309,1,0.2384
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-003.bin,dna.50MB,1024,12,strutil,200566,1,0.2852
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-003.bin,dna.50MB,1024,12,rk,365327,1,0.4482
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-003.bin,dna.50MB,1024,12,kmp,383038,1,0.4623
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-003.bin,dna.50MB,1024,12,naive2,494050,1,0.5681
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-003.bin,dna.50MB,1024,12,so3,179477,1,0.2654
patterns/pattern.dna.50MB.1024.12/pattern.dna.50MB.1024.12-003.bin,dna.50MB,1024,12,hor2,86565,1,0.1516
